Jaki tytuł nosił thriller erotyczny, w którym główne role zagrali Michael Douglas i Sharon Stone?	„Nagi instynkt”
Jakie imię nosiła postać obdarowana przez Zeus puszką zawierającą wszystkie nieszczęścia?	Pandora
Jak nazywał się amerykański bejsbolista, mąż Marilyn Monroe?	Joe DiMaggio
Czy Stefan Żeromski otrzymał literacką nagrodę Nobla?	nie
Jak nazywa się autorka programu „Sprawa dla reportera”?	Elżbieta Jaworowicz
Kto napisał utwór dla dzieci „Lokomotywa”?	Julian Tuwim
Jak nazywamy zespół muzyczny złożony z pięciu instrumentalistów?	kwintet
Zobaczyć... i umrzeć – o które miasto chodzi?	Neapol
Anchois to francuskie określenie potrawy z ryb, ślimaków czy żabich udek?	z ryb
Angielski harcerz to...?	skaut
W jakim państwie panowała Katarzyna Medycejska?	we Francji
Ile armat miała reduta Ordona w wierszu Adama Mickiewicza?	6 armat
Prezydentem którego kraju był Perón?	Argentyny
Kto jest autorem obrazu „Sąd Ostateczny” znajdującego się w Gdańsku?	Hans Memling
Jak nazywa się najmniejsza z czterech głównych wysp Japonii?	Sikoku
Proszę podać datę zdobycia Bastylii.	14 lipca 1789
Pracownia którego greckiego boga miała znajdować się w wulkanie Etna?	Hefajstosa
W której puszczy znajduje się Las Pamięci Powstania Styczniowego?	w Puszczy Augustowskiej
Czy aktor Leonardo DiCaprio zagrał rolę Romea?	tak
Kim był z zawodu Nostradamus?	lekarzem
Jak brzmi liczebnik zbiorowy liczby 9?	dziewięcioro
Jak ma na imię główny bohater „Kroniki wypadków miłosnych”?	Witek	Wicio
Jak nazywa się geometryczne przekształcenie, w którym odległość pomiędzy każdą parą punktów nie ulega zmianie?	izometria
Jak nazywa się nakrycie głowy prawników, duchownych i profesorów?	biret
Czy alkany i parafiny to to samo?	tak
Jak nazywa się wyścig motocyklowy rozgrywany w trudnym terenie?	motocross
Jak nazywa się najmniejsza rzymska jednostka wojskowa, która liczyła początkowo 100 żołnierzy?	centuria
Co oznacza słowo frasunek?	zmartwienie
Kto zagrał tytułową rolę w filmie „Grek Zorba”?	Anthony Quinn
Jaką nazwę nosi pierwiastek o symbolu Am?	Ameryk
Który polski park narodowy jest najstarszy?	Białowieski
Jaki łaciński termin oznacza miejsce święte?	sacrum
Rodzina Forresterów to bohaterowie którego serialu?	„Moda na sukces”
Czy Polska Akcja Humanitarna to organizacja rządowa czy pozarządowa?	pozarządowa
Jak nazywa się częstochowskie wzgórze, na którym stoi klasztor paulinów?	Jasna Góra
W którym roku odbyła się ostatnia misja promu kosmicznego?	w 2011
Hajduk to wierzchnie okrycie z Kaszub czy staropolski taniec?	staropolski taniec
Jakie imię nosił syn Leszka Białego o przydomku Wstydliwy?	Bolesław
Na jakiej tablicy rejestracyjnej numery są na żółtym tle: zwykłej, zabytkowej czy tymczasowej?	zabytkowej
Jakim gazem był wypełniony sterowiec Hindenburg podczas słynnej katastrofy?	wodorem
Który utwór Adama Mickiewicza otwiera motto zaczerpnięte z „Księcia” Niccolò Machiavellego?	„Konrada Wallenroda”
Co szumi w harcerskiej piosence „Płonie ognisko w lesie”?	knieje
Czy trąd to choroba przenoszona przez bakterie czy wirusy?	przez bakterie
Jak nazywał się autor zbioru bajek w 12 tomach wydanego w XVII wieku?	Jean de La Fontaine
Do jakiej zatoki uchodzi Wisła?	do Zatoki Gdańskiej
Na placu czyjego imienia znajduje się w Paryżu Łuk Triumfalny?	Charles'a de Gaulle'a
O które wyspy rywalizują Rosja i Japonia?	o Wyspy Kurylskie
Potrawa z surowych warzyw, niebielone płótno lniane, stop żelaza z węglem – to...?	surówka
Częścią którego państwa jest prowincja Quebec?	Kanady
Czy zaskroniec potrafi pływać?	tak
Jak nazywała się kura, która znosiła złote jajka?	kura samograjka
Jak nazywał się jacht, na którym Teliga opłynął dookoła świat?	Opty
Jak nazywa się zawarcie nowego związku małżeńskiego w trakcie trwania poprzedniego?	bigamia
Jak nazywała się dawna jednostka miary o zasięgu ramion dorosłego człowieka?	sążeń
Czy Europejski Trybunał Obrachunkowy to unijny sąd?	nie
Ile lat żył malarz Władysław Podkowiński, autor „Szału uniesień”?	29
Jak nazywa się największy w Polsce ślimak?	winniczek
Którego księcia według kroniki Galla Anonima zjadły myszy?	Popiela
Która Ameryka (Północna czy Południowa) liczy więcej ludności?	Północna
Gołdap leży przy granicy z którym państwem?	z Rosją
Czy beatyfikacja i kanonizacja to to samo?	nie
Zgodnie z powiedzeniem rączki składamy w małdrzyk. A co składamy w ciup?	buzię
Gdzie zostaje zesłany Raskolnikow po przyznaniu się do winy?	na Syberię
W której wojnie domowej brał udział Ernest Hemingway?	hiszpańskiej
Jak nazywa się krzywa, jaką opisuje ustalony punkt okręgu toczącego się bez poślizgu na zewnątrz innego, nieruchomego okręgu?	epicykloida
Ile oczu miał cyklop?	jedno	1
Jak z francuskiego nazywa się zapora na drodze budowana w trakcie walk ulicznych?	barykada
Jak nazywa się zakład produkujący piwo?	browar
Gdzie odbył się pierwszy pokaz filmu braci Lumière?	w Paryżu
Z którego kraju pochodzi sztuka walki kung-fu?	z Chin
111 czy 112 – która z tych liczb dzieli się przez 3?	111
W którym roku Jan III Sobieski odniósł zwycięstwo pod Wiedniem?	w 1683
W którym wieku zawarto traktat trzech czarnych orłów?	w XVIII	18
Czy grając na marimbie używany pałeczek?	tak
Jak nazywał się w „Baśniach tysiąca i jednej nocy” skarbiec, do otwarcia którego było potrzebne hasło?	sezam
Ile kadencji sprawował urząd prezydenta George W. Bush?	jedną	1
Który gaz najlepiej przewodzi ciepło?	wodór
Na które zwierzę mówimy trusia?	na królika
Na którym kongresie utworzono Wolne Miasto Kraków, czyli Rzeczpospolitą Krakowską?	wiedeńskim	na Kongresie Wiedeńskim	w Wiedniu
Czy w igrzyskach olimpijskich mogą startować zawodowi sportowcy?	tak
Ile kilogramów waży litr czystej wody?	jeden	1
Jak brzmi imię i nazwisko polskiego generała, który w latach 1848-49 dowodził węgierskim wojskiem powstańczym?	Józef Bem
O kimś pozornie silnym, ale zawodzącym w decydującym momencie chińskie przysłowie mówi, że to jaki tygrys?	papierowy
Czy żarłacz ludojad to tygrys czy rekin?	rekin
Jak miała na imię polska pisarka Nałkowska?	Zofia
Jak nazywa się kwartet złożony z wiolonczeli, altówki i dwóch skrzypiec?	kwartet smyczkowy
Z którego kraju pochodzi ser parmezan?	z Włoch
Na którym oceanie leży wyspa Mauritius?	na Oceanie Indyjskim
Czy aksjomat wymaga dowodu?	nie
Jak nazywa się dramat, w którym jedną z postaci jest Brabancjo?	Otello
Ile podróży odbył Guliwer, bohater powieści Jonathana Swifta?	cztery	4
Kto jest autorem „Romantyczności” – manifestu romantyzmu w Polsce?	Adam Mickiewicz
Czy pergamin wykonywano ze skór zwierzęcych czy z roślin?	ze skór zwierzęcych
Jak nazywa się aktor, odtwórca roli Bonda w trzech ostatnich filmach?	Daniel Craig
Jakie zwierzęta ocaliły Rzym podczas najazdu galijskiego w 390 r. p.n.e.?	gęsi
Kto jest autorem noweli „Nasza szkapa”?	Maria Konopnicka
Jak nazywa się niewielka, dzika owca?	muflon
W co zmienia się bohater opowiadania Franza Kafki pt. „Przemiana”?	w robaka	w żuka
Ile waży dysk dla mężczyzn w konkurencji lekkoatletycznej?	2 kg
W którym państwie biją źródła Dunaju?	w Niemczech
Z ilu krzyży składa się pomnik stoczniowców poległych w 1970 roku?	z trzech	3
W której dziedzinie w 1919 roku Woodrow Wilson otrzymał nagrodę Nobla?	pokojową
Jak nazywa się ustawa zasadnicza ustalająca podstawy ustroju?	konstytucja
W którym mieście odbyły się igrzyska olimpijskie w 1924 r., na których oficjalnie zadebiutowała polska ekipa?	w Paryżu
W którym wieku powstały statuty Kazimierza Wielkiego?	w XIV	14
Od którego wieku zaczęto używać oficjalnej nazwy Imperium Rosyjskie?	w XVIII	18
Jak w średniowieczu mówiono na studentów lub uczniów szkół katedralnych?	żak
Jakiego koloru była herbowa róża Lancasterów?	czerwonego
Czyją twarz miał Stańczyk na obrazie Jana Matejki?	Jana Matejki
Z którego państwa pochodzi Leonard Cohen?	z Kanady
Ile osób liczy podstawowa załoga samolotu zwanego dronem?	zero	0
Jak miała na imię panna, w której zakochał się basista z piosenki „Jesteśmy na wczasach” Wojciecha Młynarskiego?	Krysia
W którym państwie znajdują się góry Las Bakoński?	na Węgrzech
Jaglana, kuskus, pęczak – to rodzaje czego?	kaszy
Magnetyt to ruda żelaza czy magnezu?	żelaza
Jakie imiona nosili Bracia Lumière?	Ludwik i August	August i Ludwik
Jak miała na imię gąska z telewizyjnej dobranocki, która przyjaźniła się z Ptysiem?	Balbinka
Czy gnomon to zegar słoneczny czy duch opiekujący się kopalniami?	zegar słoneczny
W delcie której rzeki w 1799 roku odnaleziono kamień z Rosetty?	Nilu
Jaka liczba była oznaczana przez Rzymian jako XL?	czterdzieści	40
W którym wieku żył Mozart?	w XVIII	18
Jakiej marki był pierwszy seryjnie produkowany samochód w USA?	Ford
Jak nazywa się jedyny naturalny satelita Ziemi?	Księżyc
Jak miała na imię żona jedynego prezydenta ZSRR?	Raisa
W której dyscyplinie sportu sukcesy odnosi Jarosław Hampel?	żużel
Na którym drzewie rosną żołędzie?	na dębie
W którym mieście w USA podpisano Kartę Narodów Zjednoczonych?	w San Francisco
Jaką dyscyplinę uprawiają Stefan Hula i Maciej Kot?	skoki narciarskie
Jak nazywało się państwo utworzone przez krzyżowców na terenie Palestyny i Syrii?	Królestwo Jerozolimskie
Czy do produkcji ołówków potrzebny jest ołów?	nie
Czy Chiny graniczą z Indiami?	tak
Polesie to równina znajdująca się na terenie trzech państw. Oprócz Polski i Ukrainy – którego jeszcze?	Białorusi
Który święty został w 1979 roku ogłoszony przez Jana Pawła II patronem ekologów?	Franciszek
W którym mieście sprawował władzę w starożytności Drakon?	w Atenach
Czy brat Aleksandra Gierymskiego Mikołaj był malarzem?	tak
Pumpernikiel to rodzaj jakiego pieczywa?	chleba
Zatoka Perska to część którego oceanu?	Oceanu Indyjskiego
Który polski król zreorganizował Akademię Krakowską pod koniec XIV wieku?	Władysław Jagiełło
Jak nazywa się jednostka masy używana w obrocie kamieniami szlachetnymi?	karat
Z której strony świata przybyli trzej królowie?	ze wschodu
Ile było Parek, bogiń przeznaczenia?	trzy	3
W którym roku miał miejsce tzw. czarny czwartek na giełdzie nowojorskiej?	w 1929
Który bohater „Lalki”, autor pamiętnika, brał udział w rewolucji węgierskiej 1848 r.?	Ignacy Rzecki
Ile córek miał Zeus z boginią pamięci Mnemozyne?	dziewięć	9
Jak nazywamy wielkość fizyczną opisującą miejsce zajmowane przez ciało w przestrzeni?	objętość
W którym roku miała miejsce bitwa o Narvik?	w 1940
Jak nazywa się park miejski, który otacza najstarszą część Krakowa?	Planty
Jakiej narodowości był Thomas Edison?	był Amerykaninem	amerykańskiej
W którym europejskim państwie kobieta jako pierwsza została prezydentem?	w Islandii
Kim był z zawodu Tadeusz Kotarbiński?	filozofem
Czy altem śpiewają wyłącznie kobiety?	nie
W którym państwie miała miejsce aksamitna rewolucja?	w Czechosłowacji
Który wódz Hunów zwany był Biczem Bożym?	Attyla
Kto jest kompozytorem opery „Madame Butterfly”?	Giacomo Puccini
Jak nazywał się pierwszy balon skonstruowany przez braci Montgolfier?	Ad Astra	Do Gwiazd
Jakim międzynarodowym skrótem oznacza się na mapach wschód?	E
Na jakiej szerokości geograficznej leży równik?	zero	0
Czy rzeka Wisłok jest dopływem Wisły?	nie
W której Ameryce wznoszą się Góry Kaskadowe?	w Ameryce Północnej
Jak nazywa się pierwiastek chemiczny, którego nazwa brzmi tak samo jak imię dżentelmena włamywacza Lupina?	arsen
W którym państwie leżą miejscowości Katyń i Miednoje?	w Rosji
Jak nazywa się jaskinia we Francji, w której w 1940 r. odkryto na ścianach malowidła z neolitu?	Lascaux
Z jakiego krzewu robione jest wino Cassis?	z czarnej porzeczki
W którym wieku żył van Gogh?	w XIX	19
Na którym oceanie leżą wyspy Bora-Bora?	na Oceanie Spokojnym
Który grecki bóg opiekował się podróżnymi i rzeczami znalezionymi?	Hermes
Gdzie zginął Romuald Traugutt?	w Cytadeli Warszawskiej
Kogo muzułmanie określają mianem giaurów?	innowierców	chrześcijan
Mastektomia to usunięcie której części ciała?	sutka	piersi
Jakie pokrewieństwo łączy Krystynę Jandę i Marię Seweryn?	matka i córka
Jak nazywała się paryska rezydencja będąca miejscem pobytu stronnictwa Wielkiej Emigracji skupionej wokół Adama Czartoryskiego?	Hotel Lambert	Hôtel Lambert
W której byłej radzieckiej republice urodziła się Anna German?	w Uzbekistanie
W którym mieście znajduje się grób Mahometa?	w Medynie
Silesia to łacińska nazwa którego regionu Polski?	Śląska
Jak nazywała się wyspa, w pobliżu której w 1905 r. flota japońska rozbiła rosyjską?	Cuszima
Z jakiego plemienia indiańskiego pochodził Unkas, bohater książki Coopera?	Mohikanów
Czy Polska należy do grupy G8?	nie
Jak nazywa się miejscowość w której mieści się szpital w serialu „Na dobre i na złe”?	Leśna Góra
Która muza nie trzymała w ręku żadnego atrybutu?	Polihymnia
Jak ma na imię główna bohaterka „Domu nad rozlewiskiem”?	Małgorzata
Jakiej narodowości był Christian Andersen?	duńskiej
Komu według przysłowia zawadza rąbek u spódnicy?	złej baletnicy
Jaka grupa zawodowa kontrolowana jest podczas hospitacji?	nauczyciele
Jak nazywa się stolica Rumunii?	Bukareszt
W którym kręgu piekła znajdują się według Dantego Owidiusz i Horacy?	w pierwszym
Co oznacza znak zakaz postoju z białą cyfrą rzymską jeden?	zakaz postoju w dni nieparzyste
Kim z zawodu był Herostrates, który podpalił świątynię Artemidy w Efezie?	szewcem
Bohaterką którego utworu Marii Konopnickiej jest Marysia Kukulanka, gęsiarka?	„O krasnoludkach i sierotce Marysi”
Który kompozytor, kantor przy kościele św. Tomasza w Lipsku był autorem 6 koncertów brandenburskich?	Jan Sebastian Bach
W którym roku została uchwalona Konstytucja Marcowa?	w 1921
Słupek to organ rozrodczy męski czy żeński?	męski
Jak nazywa się smętna, ukraińska pieśń ludowa?	dumka
W którym państwie stoją tzw. Kolosy Memnona?	w Egipcie
Jak nazywa się zwolennik władzy królewskiej?	monarchista	rojalista
W którym państwie powstała pierwsza autostrada?	we Włoszech
Czy CNN jest stacją telewizyjną amerykańską czy brytyjską?	amerykańską
Ten urodzony w XIX w. Nantes francuski pisarz uchodzi za prekursora literatury fantastycznonaukowej. O kogo chodzi?	Juliusz Verne
W którym roku Polskę przyjęto do NATO?	w 1999
Podczas której ceremonii w Rzymie wypowiadane były słowa: „tam gdzie ty Gajuszu, tam ja Gaja”?	przy zawieraniu małżeństwa	przy zaślubinach
W którym mieście działał teatr ”The Globe”?	w Londynie
Z którego kraju pochodzi reżyser Pedro Almodóvar?	z Hiszpanii
Jak z francuskiego nazywa się osoba zapowiadająca koncerty?	konferansjer
W którym mieście znajduje się Śląski Teatr im. Wyspiańskiego?	w Katowicach
W którym województwie leżą Kartuzy?	w pomorskim
Przylądek Akcjum znajduje się w Afryce czy Europie?	w Europie
Ile ścian ma prostopadłościan?	sześć	6
Jak nazywa się funkcja trygonometryczna, stosunek długości przyprostokątnej przyległej do długości przeciwprostokątnej?	cosinus
Wokół którego miasta skupiona jest akcja Iliady?	wokół Troi
W którym polskim mieście jest wydawany Przekrój?	w Warszawie
Czy Jan III Waza był królem Polski?	nie
Jak nazywa się nauka badająca przestępczość jako zjawisko społeczne?	kryminologia
Co jest większe: powierzchnia nowojorskiego Central Parku czy księstwa Monako?	Central Parku
W którym holenderskim mieście można zwiedzać muzeum van Gogha i dom Rembrandta?	w Amsterdamie
W którym mieście powstała grupa przestępcza o nazwie Camorra?	w Neapolu
W którym wieku cesarz Henryk IV udał się do Canossy?	w XI	11
W którym europejskim mieście znajduje się muzeum d'Orsay?	w Paryżu
Czy Aleksander Macedoński i Arystoteles kiedykolwiek się spotkali?	tak
Częścią którego miasta jest dzielnica Majdanek?	Lublina
W którym kraju rozgrywa się akcja serialu „Allo, allo”?	we Francji
Jaka dyscyplina nazywana jest królową sportu?	lekkoatletyka	lekka atletyka
Kto dowodził wojskami polskimi w kampanii przeciw Austrii w 1809 r.?	Józef Poniatowski
Ile lat przed rokiem 1984 została wydana książka Orwella pod tym samym tytułem?	35
W którym mieście znajduje się scena Opery Śląskiej?	w Bytomiu
W którym kraju urodził się Mojżesz?	w Egipcie
Jak brzmi nazwa białego sztywnego kartonu; nazwa pochodzi od miasta w Anglii?	bristol	brystol
Do jakiego kraju należy archipelag Sporady Południowe?	do Grecji
Drożdże piekarskie zawierają martwe czy żywe grzyby?	żywe
